ser hochland maasdamer topiony plastry	ser maasdamer topiony plastry	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	265	19	5.6	17	True
ser hochland maasdamer żółty w plastrach	ser maasdamer żółty w plastrach	hochland	hochland	100 g	sery, serki	sery żółte i pleśniowe	349	26	1.8	26	True
ser hochland mix fit krążek	ser mix fit krążek	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	198	14	8.3	11	True
ser hochland mixtett krążek	ser mixtett krążek	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	238	19	6.7	11	True
ser hochland na gorąco z pomidorami i ziołami plastry	ser na gorąco z pomidorami i ziołami plastry	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	267	20	5.7	16	True
ser hochland na gorąco z salami i chili plastry	ser na gorąco z salami i chili plastry	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	268	20	5.1	17	True
ser hochland na gorąco z szynką i pieczarkami plastry	ser na gorąco z szynką i pieczarkami plastry	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	268	20	5.1	17	True
ser hochland podlaski żółty w plastrach	ser podlaski żółty w plastrach	hochland	hochland	100 g	sery, serki	sery żółte i pleśniowe	347	26	2.3	26	True
ser hochland sortett krążek	ser sortett krążek	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	237	19	6.5	11	True
ser hochland śmietankowy krążek	ser śmietankowy krążek	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	241	19	6.5	11	True
ser hochland śmietankowy topiony plastry	ser śmietankowy topiony plastry	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	263	20	5.8	15	True
ser hochland śmietankowy topiony w plasterkach	ser śmietankowy topiony w plasterkach	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	294	23	6	16	True
ser hochland tercett krążek	ser tercett krążek	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	237	19	6.6	10	True
ser hochland topiny bloczek gouda	ser topiny bloczek gouda	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	203	15	6	11	True
ser hochland topiony bloczek emmentaler	ser topiony bloczek emmentaler	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	203	15	6	11	True
ser hochland topiony bloczek papryką	ser topiony bloczek papryką	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	203	15	6.1	11	True
ser hochland topiony bloczek śmietankowy	ser topiony bloczek śmietankowy	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	199	15	6	10	True
ser hochland topiony bloczek z pieczarkami	ser topiony bloczek z pieczarkami	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	203	15	5.9	11	True
ser hochland topiony bloczek z salami	ser topiony bloczek z salami	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	205	15	5.4	12	True
ser hochland topiony bloczek z szynką	ser topiony bloczek z szynką	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	201	15	5.4	11	True
ser hochland topiony bloczek z ziołami	ser topiony bloczek z ziołami	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	202	15	5.8	11	True
ser hochland topiony bloczek ze szczypiorkiem i cebulą	ser topiony bloczek ze szczypiorkiem i cebulą	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	203	15	6	11	True
ser hochland tost	ser tost	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	292	22	5.3	17	True
ser hochland tost topiony w plastry	ser tost topiony w plastry	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	257	19	5.4	16	True
ser hochland trio żółty w plastrach	ser trio żółty w plastrach	hochland	hochland	100 g	sery, serki	sery żółte i pleśniowe	356	28	2.7	24	True
ser hochland twarogowy naturalny	ser twarogowy naturalny	hochland	hochland	100 g	sery, serki	sery białe i twarogowe	301	27	5.7	9.1	True
ser hochland twarogowy z cebulką i szczypiorkiem	ser twarogowy z cebulką i szczypiorkiem	hochland	hochland	100 g	sery, serki	sery białe i twarogowe	295	26	6.1	9.5	True
ser hochland twarogowy z chrzanem	ser twarogowy z chrzanem	hochland	hochland	100 g	sery, serki	sery białe i twarogowe	268	23	6.3	8.9	True
ser hochland tylżycki żółty w plastrach	ser tylżycki żółty w plastrach	hochland	hochland	100 g	sery, serki	sery żółte i pleśniowe	377	31	2.7	21	True
ser hochland z pieczarkami	ser z pieczarkami	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	318	26	3	18	True
ser hochland z szynką	ser z szynką	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	310	22	4.7	18	True
ser hochland z szynką krążek	ser z szynką krążek	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	237	19	6.5	10	True
ser hochland z szynką topiony plastry	ser z szynką topiony plastry	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	253	19	4.5	16	True
ser hochland z ziołami krążek	ser z ziołami krążek	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	238	19	6.7	10	True
ser hochland ze szczypiorkiem	ser ze szczypiorkiem	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	291	22	5.3	17	True
ser hochland ze szczypiorkiem topiony plastry	ser ze szczypiorkiem topiony plastry	hochland	hochland	100 g	sery, serki	sery topione, smażone i inne	255	19	4.9	16	True
ser iberico garcia baquero	ser iberico garcia baquero	jansen		100 g	sery, serki	sery żółte i pleśniowe	417	35	1.5	25	True
ser iberico porcje	ser iberico porcje	temar		100 g	sery, serki	sery kozie	432	36	1	26	True
ser islos turek sałatkowy	ser islos sałatkowy	turek	naturek	100 g	sery, serki	sery białe i twarogowe	202	16	3.5	11	True
ser islos turek sałatkowy ziołowy	ser islos sałatkowy ziołowy	turek	naturek	100 g	sery, serki	sery białe i twarogowe	202	0	3.5	11	True
ser jagna ceko	ser jagna ceko	ceko	" ceko "	100 g	sery, serki	sery żółte i pleśniowe	360	28	0	27	True
ser jagna plastry	ser jagna plastry	ceko		100 g	sery, serki	sery żółte i pleśniowe	360	28	0	27	True
ser janosika wędzony naturalnym dymem z drzewa bukowego	ser janosika wędzony naturalnym dymem z drzewa bukowego	milk-trade	milkeffekt	100 g	sery, serki	sery topione, smażone i inne	342	25	1	29	True
ser jubiliejinis 1934 dojrzewający	ser jubiliejinis 1934 dojrzewający	vilvi litwa		100 g	sery, serki	sery żółte i pleśniowe	380	26.5	1.5	32.3	True
ser koryciński z żurawiną	ser koryciński z żurawiną	nietupscy gospodarstwo rodzinne		100 g	sery, serki	sery topione, smażone i inne	321	25.1	1.33	19.16	True
ser kozi biały monastiri bio czosnek papryka	ser kozi biały monastiri bio czosnek papryka	quest food		100 g	nabiał	produkty bio	352	25.2	3	18.6	True
ser kozi biały monastiri bio kozi	ser kozi biały monastiri bio kozi	quest food		100 g	nabiał	produkty bio	318	27	0.9	18	True
ser kozi biały parnassos czosnek papryka	ser kozi biały parnassos czosnek papryka	quest food		100 g	sery, serki	sery białe i twarogowe	352	25	3	18.6	True
ser kozi bio "greco"	ser kozi bio "greco"	jansen	jansen	100 g	nabiał	produkty bio	268	22.5	0.45	16.4	True
ser kozi crottin germain.	ser kozi crottin germain.	rians		100 g	sery, serki	sery kozie	297	23	2.6	20	True
ser kozi garcia baquero queso de cabra	ser kozi garcia baquero queso de cabra	jansen		100 g	sery, serki	sery kozie	422	35	1.8	25	True
ser kozi karmelowy brunost	ser kozi karmelowy brunost	jansen		100 g	sery, serki	sery kozie	440	27	36	1	True
ser kozi perigord	ser kozi perigord	rians		100 g	sery, serki	sery kozie	242	19	1.7	16	True
ser kozi plastry	ser kozi plastry	jansen		100 g	sery, serki	sery kozie	365	30.6	0	22.5	True
ser kozi plastry	ser kozi plastry	euroser		100 g	sery, serki	sery kozie	396	33	0	25	True
ser kozi polder blanc	ser kozi polder blanc	jansen	" jansen "	100 g	sery, serki	sery białe i twarogowe	401	33.8	0.1	24.2	True
ser kozi polder mediterano	ser kozi polder mediterano	jansen		100 g	sery, serki	sery kozie	397	34	0.5	24	True
ser kozi polder z lawendą	ser kozi polder z lawendą	jansen		100 g	sery, serki	sery kozie	401	33.8	0.1	24.2	True
ser kozi półtwardy plastry euroser	ser kozi półtwardy plastry euroser	euroser	goat farm	100 g	sery, serki	sery kozie	392	32	0	23	True
ser kozi rolada dojrzewajaca	ser kozi rolada dojrzewajaca	jansen		100 g	sery, serki	sery kozie	314	26	3	17	True
ser kozi roladka	ser kozi roladka	almonte	delicapra	100 g	sery, serki	sery kozie	314	26	3	17	True
ser kozi roladka margues	ser kozi roladka margues	jansen		100 g	sery, serki	sery kozie	320	28	1	16	True
ser kozi śmietankowy danmis	ser kozi śmietankowy danmis	agro-danmis	danmis	100 g	sery, serki	sery kozie	308	28	5	9	True
ser kozi wędzony holender	ser kozi wędzony holender	euroser		100 g	sery, serki	sery kozie	330	25	2.1	24.2	True
ser kozi wędzony plastry euroser	ser kozi wędzony plastry euroser	euroser	goat farm	100 g	sery, serki	sery kozie	318	25	2.1	21	True
ser kozi z miodem plastry euroser	ser kozi z miodem plastry euroser	euroser	euroser	100 g	sery, serki	sery kozie	365	31	0	22	True
ser kozi.	ser kozi.	milk-trade	el plantio	100 g	sery, serki	sery kozie	388	32	2.9	22	True
ser królewski	ser królewski	sierpce	sierpc	100 g	sery, serki	sery żółte i pleśniowe	353	26	1.2	26	True
ser la brique président	ser la brique président	lactalis	président	100 g	sery, serki	sery żółte i pleśniowe	306	26	0.5	18	True
ser la cabrette rians z mleka koziego	ser la cabrette z mleka koziego	rians	rians	100 g	sery, serki	sery kozie	657	12	3	9.5	True
ser landle moskate gruszkowo-jabłkowy	ser landle moskate gruszkowo-jabłkowy	jansen		100 g	sery, serki	sery żółte i pleśniowe	1573	30	1	25	True
ser langres	ser langres	rians		100 g	sery, serki	sery pleśniowe	280	23	1.5	16	True
ser lazur błękitny plastry	ser błękitny plastry	lazur		100 g	sery, serki	sery żółte i pleśniowe	366	31	1.8	20	True
ser lazur złocisty plastry	ser złocisty plastry	lazur	lazur	100 g	sery, serki	sery żółte i pleśniowe	349	30	1.8	18	True
ser le rustique brie	ser brie	candia	le rustique	100 g	sery, serki	sery żółte i pleśniowe	291	23	0.1	21	True
ser leffond	ser leffond	temar	temar	100 g	sery, serki	sery żółte i pleśniowe	289	24.5	0.7	16.5	True
ser limburger	ser limburger	temar		100 g	sery, serki	sery pleśniowe	1139	0	0	0	True
ser lingot bons mayennais	ser lingot bons mayennais	jansen	bons mayennais	100 g	sery, serki	sery żółte i pleśniowe	324	28	0.5	18	True
ser maasdam bio kostka	ser maasdam bio kostka	serabio		100 g	nabiał	produkty bio	350	26	0	27	True
ser maasdamer plastry piotr i paweł	ser maasdamer plastry piotr i paweł	piotr i paweł s.a.	piotr i paweł s.a	100 g	sery, serki	sery żółte i pleśniowe	346	27	0.1	25	True
ser manouri	ser manouri	jansen	jansen	100 g	sery, serki	sery białe i twarogowe	469	42.6	1.8	8.4	True
ser manouri monastiri bio p.d.o	ser manouri monastiri bio p.d.o	quest food		100 g	nabiał	produkty bio	493	51	2.2	6	True
ser manouri vassilitsa p.d.o	ser manouri vassilitsa p.d.o	quest food		100 g	sery, serki	sery kozie	510	51	1.3	11	True
ser manouri vassilitsa p.d.o	ser manouri vassilitsa p.d.o	quest food		100 g	sery, serki	sery pleśniowe	510	51	1.3	11	True
ser mascarpone	ser mascarpone	padania alimenti		100 g	sery, serki	sery białe i twarogowe	1463	0	0	0	True
ser mascarpone	ser mascarpone	temar	e'piu	100 g	sery, serki	sery białe i twarogowe	355	35.5	3	5.8	True
ser mascarpone euroser	ser mascarpone euroser	euroser	formagia	100 g	sery, serki	sery białe i twarogowe	385	40	2.1	4.2	True
ser mascarpone euroser	ser mascarpone euroser	euroser		100 g	sery, serki	sery białe i twarogowe	385	40	2.1	4.2	True
ser mascarpone śmietankowo-kremowy	ser mascarpone śmietankowo-kremowy	piątnica	piątnica	100 g	sery, serki	sery białe i twarogowe	394	40	5.1	3.5	True
ser mascarpone śmietankowo-kremowy	ser mascarpone śmietankowo-kremowy	piątnica	piątnica	100 g	sery, serki	sery białe i twarogowe	394	40	5.1	3.5	True
ser memel blue kruszony	ser memel blue kruszony	vilvi litwa		100 g	sery, serki	sery żółte i pleśniowe	353	28	2	21	True
ser miękki dojrzewający memel blue	ser miękki dojrzewający memel blue	vilvi litwa		100 g	sery, serki	sery pleśniowe	336	28	2.1	18.7	True
ser mimolete frico porcje	ser mimolete frico porcje	temar	temar	100 g	sery, serki	sery żółte i pleśniowe	324	23.9	0	26.2	True
ser mimolette holenderski plastry	ser mimolette holenderski plastry	euroser	hollander	100 g	sery, serki	sery żółte i pleśniowe	319	24	0	25	True
ser mimolette łagodny frico plastry	ser mimolette łagodny frico plastry	temar		100 g	sery, serki	sery żółte i pleśniowe	319	24	0	25	True
ser mimolette plastry	ser mimolette plastry	jansen	jansen	100 g	sery, serki	sery żółte i pleśniowe	312	24	0	24	True
ser mini turki	ser mini turki	turek	turek	100 g	sery, serki	sery żółte i pleśniowe	356	31	1.3	18	True
ser mlekpol edam plastry	ser edam plastry	mlekpol	mlekpol	100 g	sery, serki	sery żółte i pleśniowe	347	27	0	26	True
ser mlekpol gouda plastry	ser gouda plastry	mlekpol	mlekpol	100 g	sery, serki	sery żółte i pleśniowe	347	27	0	26	True
ser mlekpol gouda wędzona plastry	ser gouda wędzona plastry	mlekpol	mlekpol	100 g	sery, serki	sery żółte i pleśniowe	347	27	0	26	True
ser mlekpol królewski z kolna plastry	ser królewski z kolna plastry	mlekpol	mlekpol	100 g	sery, serki	sery żółte i pleśniowe	347	27	0	26	True
ser mlekpol salami plastry	ser salami plastry	mlekpol	mlekpol	100 g	sery, serki	sery żółte i pleśniowe	343	27	0	25	True
ser morski	ser morski	mlekovita	mlekovita	100 g	sery, serki	sery żółte i pleśniowe	321	25	0	24	True
ser morski mierzwiony plastry	ser morski mierzwiony plastry	mlekovita	mlekovita	100 g	sery, serki	sery żółte i pleśniowe	321	25	0	24	True
ser mozzarella	ser mozzarella	ceko	ceko	100 g	sery, serki	sery białe i twarogowe	284	20	1	25	True
ser mozzarella	ser mozzarella	mlekovita	mlekovita	100 g	sery, serki	sery białe i twarogowe	286	20	1.5	25	True
ser mozzarella apetina	ser mozzarella apetina	arla	arla apetina	100 g	sery, serki	sery białe i twarogowe	300	21	2.3	24	True
ser mozzarella bez laktozy.	ser mozzarella bez laktozy.	nort coast		100 g	sery, serki	sery białe i twarogowe	225	17	1	17	True
ser mozzarella galbani	ser mozzarella galbani	lactalis	galbani	100 g	sery, serki	sery białe i twarogowe	238	18	2	17	True
ser mozzarella galbani maxi	ser mozzarella maxi	galbani	galbani	100 g	sery, serki	sery białe i twarogowe	238	18	2	17	True
ser mozzarella galbani wiórki	ser mozzarella wiórki	lactalis	galbani	100 g	sery, serki	sery białe i twarogowe	278	20	0.5	24	True
ser mozzarella jager w solance	ser mozzarella jager w solance	temar	jäger	100 g	sery, serki	sery białe i twarogowe	244	18.5	0.4	19	True
ser mozzarella kula euroser	ser mozzarella kula euroser	euroser	formagia	100 g	sery, serki	sery białe i twarogowe	247	19	1	18	True
ser mozzarella light galbani	ser mozzarella light galbani	lactalis	galbani	100 g	sery, serki	sery białe i twarogowe	165	9	2	19	True
ser mozzarella mini	ser mozzarella mini	galbani	galbani	100 g	sery, serki	sery białe i twarogowe	819	13.5	1.3	17.5	True
ser mozzarella w plastrach	ser mozzarella w plastrach	ceko	ceko	100 g	sery, serki	sery białe i twarogowe	284	20	1	25	True
ser mozzarella wędzona kulka	ser mozzarella wędzona kulka	osm skierniewice		100 g	sery, serki	sery topione, smażone i inne	259	19	2.5	20	True
ser mozzarella wióry	ser mozzarella wióry	lactalis	galbani	100 g	sery, serki	sery białe i twarogowe	286	20	2.5	24	True
ser myśliwski wędzony z czarnym pieprzem	ser myśliwski wędzony z czarnym pieprzem	vilvi litwa		100 g	sery, serki	sery żółte i pleśniowe	358	27.5	1.2	26.4	True
ser myśliwski wędzony z papryką	ser myśliwski wędzony z papryką	vilvi litwa		100 g	sery, serki	sery żółte i pleśniowe	347	26.6	3	24	True
ser myśliwski wędzony z zielonym pieprzem	ser myśliwski wędzony z zielonym pieprzem	vilvi litwa		100 g	sery, serki	sery żółte i pleśniowe	352	27	1.3	25.9	True
ser old amsterdam	ser old amsterdam	euroser	old amsterdam	100 g	sery, serki	sery żółte i pleśniowe	431	35	0	29	True
ser owczy bułgar	ser owczy bułgar	jansen		100 g	sery, serki	sery białe i twarogowe	326	27	1.1	17.1	True
ser owczy manchego garcia baquero	ser owczy manchego garcia baquero	jansen	garcía baquero	100 g	sery, serki	sery kozie	430	37	1.3	23	True
ser owczy manchego porcje	ser owczy manchego porcje	temar		100 g	sery, serki	sery kozie	384	32	0	24	True
ser owczy manouri	ser owczy manouri	jansen		100 g	sery, serki	sery kozie	546	47.5	1.4	7.4	True
ser owczy niepasteryzowany.	ser owczy niepasteryzowany.	milk-trade	el plantio	100 g	sery, serki	sery kozie	462	40	0.5	25	True
ser parmigiano reggiano	ser parmigiano reggiano	jansen		100 g	sery, serki	sery żółte i pleśniowe	402	30	0	32	True
ser parmigiano reggiano auricchio	ser parmigiano reggiano auricchio	dolce vita		100 g	sery, serki	sery żółte i pleśniowe	402	30	0	32	True
ser parmigiano reggiano castelli	ser parmigiano reggiano castelli	castelli		100 g	sery, serki	sery żółte i pleśniowe	402	30	0	32	True
ser pave daffinois ambre	ser pave daffinois ambre	temar		100 g	sery, serki	sery żółte i pleśniowe	343	31	1	15	True
ser pecorino romano castelli	ser pecorino romano castelli	castelli		100 g	sery, serki	sery żółte i pleśniowe	394	32	0	26	True
ser pecorino romano porcja	ser pecorino romano porcja	temar	f.lli pinna	100 g	sery, serki	sery żółte i pleśniowe	392	32	0.001	26	True
ser petit grey	ser petit grey	temar		100 g	sery, serki	sery żółte i pleśniowe	381	30	0.76	21.25	True
ser pippiro z ostrymi papryczkami jalapeno	ser pippiro z ostrymi papryczkami jalapeno	vilvi litwa		100 g	sery, serki	sery żółte i pleśniowe	332	23.8	2.2	25.7	True
ser pirenejski z pieprzem	ser pirenejski z pieprzem	jansen	jansen	100 g	sery, serki	sery żółte i pleśniowe	335	27.5	1.3	20.5	True
ser pleśniowy castello golden	ser pleśniowy golden	arla	castello	100 g	sery, serki	sery żółte i pleśniowe	326	29	0.5	16	True
ser pleśniowy castello mild	ser pleśniowy mild	arla	castello	100 g	sery, serki	sery pleśniowe	428	42	0.5	13	True
ser pleśniowy castello white	ser pleśniowy white	arla	castello	100 g	sery, serki	sery żółte i pleśniowe	410	39	0.5	14	True
ser port salut plastry	ser port salut plastry	arla	arla	100 g	sery, serki	sery żółte i pleśniowe	338	26	0.5	25	True
ser président camembert duża porcja	ser camembert duża porcja	lactalis	président	100 g	sery, serki	sery żółte i pleśniowe	357	32	0.2	17	True
ser président crème de bleu topiony	ser crème de bleu topiony	lactalis	président	100 g	sery, serki	sery topione, smażone i inne	1086	22	4	12	True
ser probiotyczny antek ceko	ser probiotyczny antek ceko	ceko	" ceko "	100 g	sery, serki	sery żółte i pleśniowe	356	28	0	26	True
ser raclette glac	ser raclette glac	jansen		100 g	sery, serki	sery żółte i pleśniowe	350	26	1	22	True
ser rambol z orzechami	ser z orzechami	candia	rambol	100 g	sery, serki	sery białe i twarogowe	316	28	3	13	True
ser ricotta / 250g	ser ricotta / 250g	temar		100 g	sery, serki	sery białe i twarogowe	552	0	0	0	True
ser ricotta euroser	ser ricotta euroser	euroser	formagia	100 g	sery, serki	sery białe i twarogowe	594	11	2.5	8.5	True
ser ricotta galbani ricotta	ser ricotta ricotta	lactalis	galbani	100 g	sery, serki	sery białe i twarogowe	702	13	5	8	True
ser ricotta mini	ser ricotta mini	temar		100 g	sery, serki	sery białe i twarogowe	133	10	3.7	7	True
ser rolada kozia	ser rolada kozia	almonte		100 g	sery, serki	sery topione, smażone i inne	324	29	0.7	15	True
ser roquefort	ser roquefort	temar		100 g	sery, serki	sery żółte i pleśniowe	1524	0	0	0	True
ser roquefort cantorel	ser roquefort cantorel	jansen	jansen	100 g	sery, serki	sery żółte i pleśniowe	355	30	0	18	True
ser roquefort vernieres	ser roquefort vernieres	jansen		100 g	sery, serki	sery żółte i pleśniowe	365	31	1.5	19	True
ser roucoulons	ser roucoulons	temar		100 g	sery, serki	sery żółte i pleśniowe	1577	0	0	0	True
ser roucoulons noix	ser roucoulons noix	temar		100 g	sery, serki	sery żółte i pleśniowe	381	30	0.76	21.25	True
ser rougette	ser rougette	temar		100 g	sery, serki	sery żółte i pleśniowe	1559	0	0	0	True
ser rycki edam light	ser rycki edam light	ryki	" ryki "	100 g	sery, serki	sery żółte i pleśniowe	260	13.7	2.3	31.8	True
ser rycki edam light plastry	ser rycki edam light plastry	ryki		100 g	sery, serki	sery żółte i pleśniowe	260	13.7	2.3	31.8	True
ser rycki edam plastry	ser rycki edam plastry	ryki		100 g	sery, serki	sery żółte i pleśniowe	355	27	2	26	True
ser rycki edam ryki	ser rycki edam ryki	sm ryki	" ryki "	100 g	sery, serki	sery żółte i pleśniowe	355	27	2	26	True
ser rycki edam wędzony	ser rycki edam wędzony	ryki	" ryki "	100 g	sery, serki	sery żółte i pleśniowe	355	27	2	26	True
ser saint agur	ser saint agur	candia	saint agur	100 g	sery, serki	sery żółte i pleśniowe	363	33	0.5	16	True
ser sainte maure pleśniowy z mleka koziego président	ser sainte maure pleśniowy z mleka koziego président	lactalis	président	100 g	sery, serki	sery kozie	307	25	1.4	19	True
ser salami łowicz	ser salami łowicz	łowicz	łowicz	100 g	sery, serki	sery żółte i pleśniowe	311	23	0.1	26	True
ser sałatkowy grikios	ser sałatkowy grikios	euroser	grikios	100 g	sery, serki	sery białe i twarogowe	256	20	1	18	True
ser sałatkowy z mleka krowiego piotr i paweł	ser sałatkowy z mleka krowiego piotr i paweł	piotr i paweł s.a.	piotr i paweł	100 g	sery, serki	sery białe i twarogowe	176	14	2.8	11	True
ser serenada babuni	ser serenada babuni	spomlek	" spomlek "	100 g	sery, serki	sery żółte i pleśniowe	343	26	1.3	26	True
ser serenada babuni kawałki/250g	ser babuni kawałki/250g	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	343	26	1.3	26	True
ser serenada babuni plastry	ser babuni plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	343	26	1.3	26	True
ser serenada babuni plastry	ser babuni plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	343	26	1.3	26	True
ser serenada edamski plastry	ser edamski plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	350	27	0.8	26	True
ser serenada edamski plastry	ser edamski plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	350	27	0.8	26	True
ser serenada gouda lekka plastry	ser gouda lekka plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	269	17	0.1	29	True
ser serenada gouda lekka plastry	ser gouda lekka plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	269	17	0.1	29	True
ser serenada gouda łagodna kawałki/250g	ser gouda łagodna kawałki/250g	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	350	27	0.8	26	True
ser serenada gouda plastry	ser gouda plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	350	27	0.8	26	True
ser serenada gouda plastry	ser gouda plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	350	27	0.8	26	True
ser serenada radamer kawałki/250g	ser radamer kawałki/250g	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	343	26	1.3	26	True
ser serenada radamer plastry	ser radamer plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	343	26	1.3	26	True
ser serenada radamer plastry	ser radamer plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	343	26	1.3	26	True
ser serenada radamer wędzony plastry	ser radamer wędzony plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	343	26	1.3	26	True
ser serenada radamer wędzony w plastrach	ser radamer wędzony w plastrach	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	343	26	1.3	26	True
ser serenada salami czosnek zioła plastry	ser salami czosnek zioła plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	342	26	2	25	True
ser serenada salami pieprz papryka chili plastry	ser salami pieprz papryka chili plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	342	26	2	25	True
ser serenada salami plastry	ser salami plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	352	27	1.3	26	True
ser serenada salami plastry	ser salami plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	352	27	1.3	26	True
ser serenada salami pomidor bazylia plastry	ser salami pomidor bazylia plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	342	26	2	25	True
ser serenada szwajcar plastry	ser szwajcar plastry	spomlek	serenada	100 g	sery, serki	sery żółte i pleśniowe	343	26	1.3	26	True
ser sirtakis do grilla z dodatkiem ziół	ser do grilla z dodatkiem ziół	temar	sirtakis	100 g	sery, serki	sery topione, smażone i inne	321	25	1	23.5	True
ser sirtakis kozi sałakowy	ser sirtakis kozi sałakowy	temar		100 g	sery, serki	sery kozie	318	26.5	1	18.8	True
ser sirtakis owczy sałakowy	ser sirtakis owczy sałakowy	temar		100 g	sery, serki	sery kozie	312	25.9	1.6	17.6	True
ser sirtakis sałatkowy w oleju z przyprawami	ser sirtakis sałatkowy w oleju z przyprawami	temar		100 g	sery, serki	sery białe i twarogowe	1073	0	0	0	True
ser skarby serowara bursztyn klinek	ser bursztyn klinek	spomlek	skarby serowara	100 g	sery, serki	sery żółte i pleśniowe	383	30	1.2	27	True
ser skarby serowara rubin klinek	ser rubin klinek	spomlek	skarby serowara	100 g	sery, serki	sery żółte i pleśniowe	365	28	1.3	27	True
ser skarby serowara szafir klinek	ser szafir klinek	spomlek	skarby serowara	100 g	sery, serki	sery żółte i pleśniowe	368	28	1.1	28	True
ser smażony piotr i paweł z kminkiem	ser smażony piotr i paweł z kminkiem	piotr i paweł s.a.	" piotr i paweł "s.a	100 g	sery, serki	sery topione, smażone i inne	228	16	1	19	True
ser smażony półtłusty naturalny	ser smażony półtłusty naturalny	frąckowiak		100 g	sery, serki	sery topione, smażone i inne	597	0	0	0	True
ser smażony półtłusty z kminkiem	ser smażony półtłusty z kminkiem	frąckowiak		100 g	sery, serki	sery topione, smażone i inne	597	0	0	0	True
ser sokół bez laktozy mlekovita	ser sokół bez laktozy mlekovita	mlekovita		100 g	sery, serki	sery żółte i pleśniowe	334	26	0	25	True
ser sokół plastry mlekovita	ser sokół plastry mlekovita	mlekovita	mlekovita	100 g	sery, serki	sery żółte i pleśniowe	334	26	0	25	True
ser szwajcar bez konserwantów i barwników	ser szwajcar bez konserwantów i barwników	serabio		100 g	sery, serki	sery żółte i pleśniowe	353	27	0.6	27	True
ser szwajcarski gruyere porcje	ser szwajcarski gruyere porcje	temar		100 g	sery, serki	sery żółte i pleśniowe	400	32	0.1	27	True
ser śmietankowy	ser śmietankowy	pacynka	hula krasula	100 g	sery, serki	sery białe i twarogowe	196	15.5	3.2	11	True
ser tarty mozzarella	ser tarty mozzarella	mlekovita	mlekovita	100 g	sery, serki	sery białe i twarogowe	255	16.5	1.5	25	True
ser tarty pecorino romano/50g	ser tarty pecorino romano/50g	jansen	castelli	100 g	sery, serki	sery topione, smażone i inne	394	32.25	0	25.9	True
ser tolko castello ze szczypiorkiem	ser tolko ze szczypiorkiem	arla	castello	100 g	sery, serki	sery topione, smażone i inne	300	28	2.6	8.6	True
ser topiony gouda plastry	ser topiony gouda plastry	piotr i paweł s.a.	" piotr i paweł s.a "	100 g	sery, serki	sery topione, smażone i inne	262	17	6.3	21	True
